s_id,s_sex,s_year_birth,stimulus_id,stimulus_rus,stimulus_transl,target_rus,target_eng,resp_zilo,resp_zilo_latin,tense_expected,resp_tense,stem_type,tense_match,number_match,prog_type,count,agreement
19,m,1965,23,"Что бы мы ни делали, они над нами смеются.","Whatever we do, they laugh at us",смеяться,laugh,велълъо,weɬːo,PROG,лълъо,oral,no,,,0,
19,m,1965,28,Телевизоры быстро ломаются один за другим.,Tv sets get broken one after another,сломаться,break,боч1орил,botʃ'oril,PROG,PROG,oral,yes,,r,0,
19,m,1965,1,Родители полетели в Москву,The parents flew to Moscow,лететь,fly,бури,buri,AOR,AOR,oral,yes,,,1,0
19,m,1965,3,Мальчики бежали два часа,The boys ran for two hours,бежать,run,гьелли,helli,AOR,AOR,oral,yes,,,1,0
19,m,1965,9,Гнилые нитки порвались.,The rotten threads got torn,порваться,tear,танни,tanni,AOR,AOR,oral,yes,,,1,0
19,m,1965,11,Фокусник махнул рукой и стулья исчезли.,The illusionist weaved his hand and the chairs disappeared,исчезнуть,disappear,бот1у,bot'u,AOR,AOR,oral,yes,,,1,0
19,m,1965,14,"Фокусник махнул рукой, и гвозди погнулись.",The magician waved his hand and the nails bent,гнуться,bend,т1еби,t'ebi,AOR,AOR,oral,yes,,,1,0
19,m,1965,16,Шахматные фигуры упали со стола. ,The chess figures fell down from the table,упасть,fall,букку,bukːu,AOR,AOR,oral,yes,,,1,0
19,m,1965,18,Наши ребята выиграли.,Our guys won,выиграть,win,ваша,waʃa,AOR,AOR,oral,yes,,,1,0
19,m,1965,26,Мужчины помолились.,The men prayed,молиться,pray,куболийди,kubolijdi,AOR,AOR,oral,yes,,,1,0
19,m,1965,2,"Не качай стол, шахматы упадут.","Don't move the table, the chess figures will fall down ",упасть,fall,буккуя,bukːuja,FUT,FUT,oral,yes,,,1,0
19,m,1965,6,эти мальчики точно выиграют. ,These boys will surely win,выиграть,win,вашия,waʃija,FUT,FUT,oral,yes,,,1,0
19,m,1965,8,старики будут молиться.,,молиться,pray,куболийдия,kubolijdija,FUT,FUT,oral,yes,,,1,0
19,m,1965,10,Осенью школьники полетят в Москву.,In autumn the pupils will fly to Moscow,лететь,fly,бурия,burija,FUT,FUT,oral,yes,,,1,0
19,m,1965,19,Сейчас фокусник махнёт рукой и книги исчезнут.,The magician will wave his hand and the books will disappear,исчезнуть,disappear,рот1уя,rot'uja,FUT,FUT,oral,yes,,,1,0
19,m,1965,22,"Нитки, которые ты купил, скоро порвутся",The threads you bought will get torn soon,порваться,tear,танния,tannija,FUT,FUT,oral,yes,,,1,0
19,m,1965,27,На соревновании все побегут с этого места,All participants of the competition will start running from here,бежать,run,гьеллия,hellija,FUT,FUT,oral,yes,,,1,0
19,m,1965,29,Сейчас фокусник махнёт рукой и вилки погнутся,The magician will wave his hand and the forks will bend,гнуться,bend,т1ебия,t'ebija,FUT,FUT,oral,yes,,,1,0
19,m,1965,4,У меня сегодня весь день нитки рвутся,My threads get torn the whole day,порваться,tear,таннир,tannir,PROG,PROG,oral,yes,,r,1,0
19,m,1965,7,их дети сейчас летят в Москву,Their children are now flying to Moscow,лететь,fly,бурир,burir,PROG,PROG,oral,yes,,r,1,0
19,m,1965,13,"Смотри, чашки исчезают!","Look, the teacups are disappearing",исчезнуть,disappear,бот1ур,bot'ur,PROG,PROG,oral,yes,,r,1,0
19,m,1965,15,Эти девочки очень быстро бегут.,These girls are running very fast,бежать,run,гьеллир,hellir,PROG,PROG,oral,yes,,r,1,0
19,m,1965,21,От его взгляда вилки сгибаются.,Forks bend under his gaze,гнуться,bend,т1ебир,t'ebir,PROG,PROG,oral,yes,,r,1,0
19,m,1965,25,"Гляди, шахматы падают. ","Look, the chess are falling",упасть,fall,буккурил,bukːuril,PROG,PROG,oral,yes,,r,1,1
19,m,1965,30,Наши сейчас выигрывают.,Our guys are winning now,выиграть,win,вашар,waʃar,PROG,PROG,oral,yes,,r,1,0
20,m,1965,5,Девочки засмеялись над шуткой.,The girls laughed about the joke,смеяться,laugh,йелълъи,jeɬːi,AOR,AOR,oral,yes,,,0,
20,m,1965,20,"Фокусник махнул рукой, и все телевизоры сломались. ",The magician waved his hand and all TVs got broken,сломаться,break,"боч1о, богъи","botʃ'o, boʁi",AOR,AOR,oral,yes,,,0,
20,m,1965,12,Мальчики будут надо мной смеяться,Boys will laugh at me,смеяться,laugh,велълъия,weɬːija,FUT,FUT,oral,yes,,,0,
20,m,1965,24,Эти телефоны через год сломаются,These phones will break in a year,сломаться,break,роч1ия,rotʃ'ija,FUT,FUT,oral,yes,,,0,
20,m,1965,23,"Что бы мы ни делали, они над нами смеются.","Whatever we do, they laugh at us",смеяться,laugh,велълъо,weɬːo,PROG,лълъо,oral,no,,,0,
20,m,1965,28,Телевизоры быстро ломаются один за другим.,Tv sets get broken one after another,сломаться,break,,,PROG,?,,,,,0,
20,m,1965,1,Родители полетели в Москву,The parents flew to Moscow,лететь,fly,бури,buri,AOR,AOR,oral,yes,,,1,0
20,m,1965,3,Мальчики бежали два часа,The boys ran for two hours,бежать,run,гьелли,helli,AOR,AOR,oral,yes,,,1,0
20,m,1965,9,Гнилые нитки порвались.,The rotten threads got torn,порваться,tear,танни,tanni,AOR,AOR,oral,yes,,,1,0
20,m,1965,11,Фокусник махнул рукой и стулья исчезли.,The illusionist weaved his hand and the chairs disappeared,исчезнуть,disappear,бот1у,bot'u,AOR,AOR,oral,yes,,,1,0
20,m,1965,14,"Фокусник махнул рукой, и гвозди погнулись.",The magician waved his hand and the nails bent,гнуться,bend,т1еби,t'ebi,AOR,AOR,oral,yes,,,1,0
20,m,1965,16,Шахматные фигуры упали со стола. ,The chess figures fell down from the table,упасть,fall,букку,bukːu,AOR,AOR,oral,yes,,,1,0
20,m,1965,18,Наши ребята выиграли.,Our guys won,выиграть,win,ваша,waʃa,AOR,AOR,oral,yes,,,1,0
20,m,1965,26,Мужчины помолились.,The men prayed,молиться,pray,куболийди,kubolijdi,AOR,AOR,oral,yes,,,1,0
20,m,1965,2,"Не качай стол, шахматы упадут.","Don't move the table, the chess figures will fall down ",упасть,fall,буккуя,bukːuja,FUT,FUT,oral,yes,,,1,0
20,m,1965,6,эти мальчики точно выиграют. ,These boys will surely win,выиграть,win,вашия,waʃija,FUT,FUT,oral,yes,,,1,0
20,m,1965,8,старики будут молиться.,,молиться,pray,куболийдия,kubolijdija,FUT,FUT,oral,yes,,,1,0
20,m,1965,10,Осенью школьники полетят в Москву.,In autumn the pupils will fly to Moscow,лететь,fly,бурия,burija,FUT,FUT,oral,yes,,,1,0
20,m,1965,19,Сейчас фокусник махнёт рукой и книги исчезнут.,The magician will wave his hand and the books will disappear,исчезнуть,disappear,рот1уя,rot'uja,FUT,FUT,oral,yes,,,1,0
20,m,1965,22,"Нитки, которые ты купил, скоро порвутся",The threads you bought will get torn soon,порваться,tear,танниял,tannijal,FUT,FUT,oral,yes,,,1,1
20,m,1965,27,На соревновании все побегут с этого места,All participants of the competition will start running from here,бежать,run,гьеллия,hellija,FUT,FUT,oral,yes,,,1,0
20,m,1965,29,Сейчас фокусник махнёт рукой и вилки погнутся,The magician will wave his hand and the forks will bend,гнуться,bend,т1ебия,t'ebija,FUT,FUT,oral,yes,,,1,0
20,m,1965,4,У меня сегодня весь день нитки рвутся,My threads get torn the whole day,порваться,tear,таннир,tannir,PROG,PROG,oral,yes,,r,1,0
20,m,1965,7,их дети сейчас летят в Москву,Their children are now flying to Moscow,лететь,fly,буририл,buriril,PROG,PROG,oral,yes,,r,1,1
20,m,1965,13,"Смотри, чашки исчезают!","Look, the teacups are disappearing",исчезнуть,disappear,бот1урадо,bot'urado,PROG,PROG,oral,yes,,rado,1,0
20,m,1965,15,Эти девочки очень быстро бегут.,These girls are running very fast,бежать,run,гьеллир,hellir,PROG,PROG,oral,yes,,r,1,0
20,m,1965,17,"Не мешай, эти женщины молятся!","Don't disturb them, these women are praying",молиться,pray,куболийдирил,kubolijdiril,PROG,PROG,oral,yes,,r,1,1
20,m,1965,21,От его взгляда вилки сгибаются.,Forks bend under his gaze,гнуться,bend,т1ебиралло,t'ebirallo,PROG,PROG,oral,yes,,rallo,1,0
20,m,1965,25,"Гляди, шахматы падают. ","Look, the chess are falling",упасть,fall,буккурадо,bukːurado,PROG,PROG,oral,yes,,rado,1,0
20,m,1965,30,Наши сейчас выигрывают.,Our guys are winning now,выиграть,win,вашар,waʃar,PROG,PROG,oral,yes,,r,1,0
